"species_id","phenophase_id","common_name","phenophase_description","site_name","elevation_in_meters","elev_bands","tmin_winter","tmin_spring","tmax_winter","tmax_spring","prcp_spring","prcp","acc_prcp","daylength","individual_id","year","day_of_year"
3,483,"red maple","Leaves","GRSM-Cataloochee Divide",1244,"800-1300m",-2.35,2.1,7.97,13.68,540,0,1590,48038,50049,2013,227
3,483,"red maple","Leaves","GRSM-Cataloochee Divide",1244,"800-1300m",-2.35,2.1,7.97,13.68,540,0,1590,48038,50054,2013,227
3,483,"red maple","Leaves","GRSM-Cataloochee Divide",1244,"800-1300m",-2.35,2.1,7.97,13.68,540,0,1590,48038,50057,2013,227
3,483,"red maple","Leaves","GRSM-Cataloochee Divide",1244,"800-1300m",-2.35,2.1,7.97,13.68,540,0,1590,48038,50060,2013,227
3,483,"red maple","Leaves","GRSM-Look Rock AQ",802,"800-1300m",0.07,5.35,10.1,17.27,591,7,1774,48038,50704,2013,226
3,483,"red maple","Leaves","GRSM-Look Rock AQ",802,"800-1300m",0.07,5.35,10.1,17.27,591,7,1774,48038,50706,2013,226
98,483,"sweet birch","Leaves","GRSM-Elkmont AQ",636,"<800m",-0.38,4.79,10.49,17.13,472,0,1500,46310,50312,2013,241
82,483,"tuliptree","Leaves","GRSM-Elkmont AQ",636,"<800m",-0.38,4.79,10.49,17.13,472,0,1500,46310,50686,2013,241
1187,483,"sourwood","Leaves","GRSM-Elkmont AQ",636,"<800m",-0.38,4.79,10.49,17.13,472,0,1500,46310,50687,2013,241
98,483,"sweet birch","Leaves","GRSM-Elkmont AQ",636,"<800m",-0.38,4.79,10.49,17.13,472,0,1500,46310,50688,2013,241
3,483,"red maple","Leaves","GRSM-Elkmont AQ",636,"<800m",-0.38,4.79,10.49,17.13,472,0,1500,46310,50691,2013,241
3,483,"red maple","Leaves","GRSM-Elkmont AQ",636,"<800m",-0.38,4.79,10.49,17.13,472,0,1500,46310,50692,2013,241
82,483,"tuliptree","Leaves","GRSM-Elkmont AQ",636,"<800m",-0.38,4.79,10.49,17.13,472,0,1500,46310,50695,2013,241
98,483,"sweet birch","Leaves","GRSM-Elkmont AQ",636,"<800m",-0.38,4.79,10.49,17.13,472,0,1500,46310,50696,2013,241
98,483,"sweet birch","Leaves","GRSM-Elkmont AQ",636,"<800m",-0.38,4.79,10.49,17.13,472,0,1500,46310,50697,2013,241
3,483,"red maple","Leaves","GRSM-Cove Mtn AQ",1241,"800-1300m",-1.74,2.89,7.79,13.75,501,5,1691,47347,50711,2013,233
1187,483,"sourwood","Leaves","GRSM-Cove Mtn AQ",1241,"800-1300m",-1.74,2.89,7.79,13.75,501,5,1691,47347,50713,2013,233
3,483,"red maple","Leaves","GRSM-Cove Mtn AQ",1241,"800-1300m",-1.74,2.89,7.79,13.75,501,5,1691,47347,50725,2013,233
3,483,"red maple","Leaves","GRSM-Cove Mtn AQ",1241,"800-1300m",-1.74,2.89,7.79,13.75,501,5,1691,47347,50726,2013,233
1187,483,"sourwood","Leaves","GRSM-Cove Mtn AQ",1241,"800-1300m",-1.74,2.89,7.79,13.75,501,5,1691,47347,50727,2013,233
1187,483,"sourwood","Leaves","GRSM-Cove Mtn AQ",1241,"800-1300m",-1.74,2.89,7.79,13.75,501,5,1691,47347,50729,2013,233
100,483,"white oak","Leaves","GRSM-Cove Mtn AQ",1241,"800-1300m",-1.74,2.89,7.79,13.75,501,5,1691,47347,50730,2013,233
3,483,"red maple","Leaves","GRSM-Cove Mtn AQ",1241,"800-1300m",-1.74,2.89,7.79,13.75,501,5,1691,47347,50731,2013,233
3,483,"red maple","Leaves","GRSM-PKnob Upper Plot",1505,">1300m",-6.34,2.45,5.08,14.85,454,0,548,49075,23058,2014,126
1172,483,"yellow buckeye","Leaves","GRSM-PKnob Upper Plot",1505,">1300m",-6.34,2.45,5.08,14.85,454,0,548,49075,23066,2014,126
3,483,"red maple","Leaves","GRSM-PKnob Upper Plot",1505,">1300m",-6.34,2.45,5.08,14.85,454,0,548,49075,23068,2014,126
1172,483,"yellow buckeye","Leaves","GRSM-PKnob Upper Plot",1505,">1300m",-6.34,2.45,5.08,14.85,454,3,511,47347,42716,2014,113
1172,483,"yellow buckeye","Leaves","GRSM-PKnob Upper Plot",1505,">1300m",-6.34,2.45,5.08,14.85,454,3,511,47347,42718,2014,113
1172,483,"yellow buckeye","Leaves","GRSM-PKnob Upper Plot",1505,">1300m",-6.34,2.45,5.08,14.85,454,0,548,49075,42719,2014,126
1172,483,"yellow buckeye","Leaves","GRSM-PKnob Upper Plot",1505,">1300m",-6.34,2.45,5.08,14.85,454,0,548,49075,42722,2014,126
1172,483,"yellow buckeye","Leaves","GRSM-PKnob Upper Plot",1505,">1300m",-6.34,2.45,5.08,14.85,454,3,511,47347,42723,2014,113
1172,483,"yellow buckeye","Leaves","GRSM-PKnob Upper Plot",1505,">1300m",-6.34,2.45,5.08,14.85,454,3,511,47347,42724,2014,113
1172,483,"yellow buckeye","Leaves","GRSM-PKnob Upper Plot",1505,">1300m",-6.34,2.45,5.08,14.85,454,0,511,47693,42725,2014,114
1172,483,"yellow buckeye","Leaves","GRSM-PKnob Upper Plot",1505,">1300m",-6.34,2.45,5.08,14.85,454,0,511,47693,42726,2014,114
1172,483,"yellow buckeye","Leaves","GRSM-PKnob Upper Plot",1505,">1300m",-6.34,2.45,5.08,14.85,454,0,548,49075,42727,2014,126
1172,483,"yellow buckeye","Leaves","GRSM-PKnob Upper Plot",1505,">1300m",-6.34,2.45,5.08,14.85,454,3,511,47347,42728,2014,113
823,483,"American hornbeam","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,0,357,45965,29315,2014,101
3,483,"red maple","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,1,385,47693,32898,2014,115
3,483,"red maple","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,1,385,47693,32899,2014,115
823,483,"American hornbeam","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,1,385,47693,32900,2014,115
823,483,"American hornbeam","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,0,357,45965,32901,2014,101
823,483,"American hornbeam","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,0,357,45965,32930,2014,101
823,483,"American hornbeam","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,0,357,45965,33104,2014,101
823,483,"American hornbeam","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,0,357,45965,33105,2014,101
823,483,"American hornbeam","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,0,357,45965,33107,2014,101
823,483,"American hornbeam","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,1,385,47693,33108,2014,115
3,483,"red maple","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,0,357,45965,33111,2014,101
100,483,"white oak","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,1,385,47693,33112,2014,115
82,483,"tuliptree","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,1,385,47693,33116,2014,115
82,483,"tuliptree","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,1,385,47693,33117,2014,115
823,483,"American hornbeam","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,0,357,45965,33122,2014,101
61,483,"sugar maple","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,0,357,45965,33123,2014,101
1187,483,"sourwood","Leaves","GRSM-Tremont-Nature Trail ",405,"<800m",-3.28,6.35,8.97,20.66,262,1,385,47693,75418,2014,115
3,483,"red maple","Leaves","GRSM-Sugarlands Nature Trail",440,"<800m",-3.38,6.11,8.96,20.71,268,0,1016,42509,29438,2014,268
82,483,"tuliptree","Leaves","GRSM-Sugarlands Nature Trail",440,"<800m",-3.38,6.11,8.96,20.71,268,0,1016,42509,29442,2014,268
82,483,"tuliptree","Leaves","GRSM-Sugarlands Nature Trail",440,"<800m",-3.38,6.11,8.96,20.71,268,0,1016,42509,29443,2014,268
823,483,"American hornbeam","Leaves","GRSM-Sugarlands Nature Trail",440,"<800m",-3.38,6.11,8.96,20.71,268,0,1016,42509,29444,2014,268
82,483,"tuliptree","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29876,2014,289
3,483,"red maple","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29877,2014,289
3,483,"red maple","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29878,2014,289
3,483,"red maple","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29880,2014,289
97,483,"yellow birch","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29881,2014,289
98,483,"sweet birch","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29882,2014,289
82,483,"tuliptree","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29883,2014,289
3,483,"red maple","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29884,2014,289
3,483,"red maple","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29885,2014,289
82,483,"tuliptree","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29887,2014,289
82,483,"tuliptree","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29888,2014,289
3,483,"red maple","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29889,2014,289
100,483,"white oak","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29890,2014,289
98,483,"sweet birch","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29891,2014,289
98,483,"sweet birch","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29892,2014,289
3,483,"red maple","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,29893,2014,289
1187,483,"sourwood","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,48470,2014,289
1187,483,"sourwood","Leaves","GRSM-Twin Creeks Nature Trail",581,"<800m",-3.74,5.67,8.31,19.89,278,2,1217,39744,48471,2014,289
97,483,"yellow birch","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,48730,29894,2014,122
97,483,"yellow birch","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,48730,29895,2014,122
61,483,"sugar maple","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,49421,29897,2014,129
79,483,"American beech","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,49421,29898,2014,129
79,483,"American beech","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,49421,29899,2014,129
61,483,"sugar maple","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,48730,29900,2014,122
79,483,"American beech","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,16,651,51149,29901,2014,152
61,483,"sugar maple","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,48730,29902,2014,122
79,483,"American beech","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,49421,29903,2014,129
79,483,"American beech","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,49075,29904,2014,126
79,483,"American beech","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,49421,29905,2014,129
79,483,"American beech","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,49421,29906,2014,129
79,483,"American beech","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,48730,29907,2014,122
79,483,"American beech","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,49421,29908,2014,129
97,483,"yellow birch","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,48730,29909,2014,122
97,483,"yellow birch","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,48730,29910,2014,122
1172,483,"yellow buckeye","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,48730,48476,2014,122
1172,483,"yellow buckeye","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,48730,48477,2014,122
1172,483,"yellow buckeye","Leaves","GRSM-Newfound Gap",1529,">1300m",-5.89,3.08,4.92,15.2,343,0,536,48730,48479,2014,122
97,483,"yellow birch","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,7,668,49766,29912,2014,134
97,483,"yellow birch","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,8,729,51149,29913,2014,148
97,483,"yellow birch","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,7,668,49766,29914,2014,134
97,483,"yellow birch","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,7,668,49766,29915,2014,134
97,483,"yellow birch","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,7,668,49766,29916,2014,134
97,483,"yellow birch","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,7,668,49766,29917,2014,134
97,483,"yellow birch","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,7,668,49766,29918,2014,134
97,483,"yellow birch","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,7,668,49766,29919,2014,134
97,483,"yellow birch","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,7,668,49766,29921,2014,134
97,483,"yellow birch","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,8,729,51149,29922,2014,148
97,483,"yellow birch","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,8,729,51149,29923,2014,148
97,483,"yellow birch","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,9,625,48384,29925,2014,121
97,483,"yellow birch","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,7,668,49766,29926,2014,134
1189,483,"pin cherry","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,9,625,48384,48480,2014,121
1189,483,"pin cherry","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,9,625,48384,48481,2014,121
97,483,"yellow birch","Leaves","GRSM-Clingmans Dome Rd.",1794,">1300m",-6.93,2.02,3.07,12.74,371,2,843,51840,77754,2014,168
3,483,"red maple","Leaves","GRSM-Mingus Mill",634,"<800m",-3.98,5.03,8.87,20.03,279,0,352,46310,29928,2014,104
82,483,"tuliptree","Leaves","GRSM-Mingus Mill",634,"<800m",-3.98,5.03,8.87,20.03,279,0,422,49421,29930,2014,129
79,483,"American beech","Leaves","GRSM-Mingus Mill",634,"<800m",-3.98,5.03,8.87,20.03,279,0,422,49421,29931,2014,129
82,483,"tuliptree","Leaves","GRSM-Mingus Mill",634,"<800m",-3.98,5.03,8.87,20.03,279,0,352,46310,29932,2014,104
82,483,"tuliptree","Leaves","GRSM-Mingus Mill",634,"<800m",-3.98,5.03,8.87,20.03,279,0,352,46310,29934,2014,104
82,483,"tuliptree","Leaves","GRSM-Mingus Mill",634,"<800m",-3.98,5.03,8.87,20.03,279,0,422,49421,29935,2014,129
79,483,"American beech","Leaves","GRSM-Mingus Mill",634,"<800m",-3.98,5.03,8.87,20.03,279,0,422,49421,29939,2014,129
3,483,"red maple","Leaves","GRSM-Mingus Mill",634,"<800m",-3.98,5.03,8.87,20.03,279,0,352,46310,45476,2014,104
1187,483,"sourwood","Leaves","GRSM-Mingus Mill",634,"<800m",-3.98,5.03,8.87,20.03,279,0,422,49421,48473,2014,129
1187,483,"sourwood","Leaves","GRSM-Mingus Mill",634,"<800m",-3.98,5.03,8.87,20.03,279,0,422,49421,48475,2014,129
82,483,"tuliptree","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,3,291,45274,29941,2014,95
100,483,"white oak","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,3,291,45274,29942,2014,95
79,483,"American beech","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,0,374,47693,29949,2014,114
79,483,"American beech","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,3,291,45274,29950,2014,95
79,483,"American beech","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,0,374,47693,29951,2014,114
79,483,"American beech","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,0,374,47693,29951,2014,114
79,483,"American beech","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,0,374,47693,29951,2014,114
79,483,"American beech","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,0,374,47693,29952,2014,114
79,483,"American beech","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,0,374,47693,29952,2014,114
79,483,"American beech","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,0,374,47693,29952,2014,114
823,483,"American hornbeam","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,8,371,47002,29955,2014,110
823,483,"American hornbeam","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,0,374,47693,29956,2014,114
823,483,"American hornbeam","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,0,374,47693,29956,2014,114
823,483,"American hornbeam","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,8,371,47002,29957,2014,110
823,483,"American hornbeam","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,0,341,45619,29958,2014,100
1172,483,"yellow buckeye","Leaves","GRSM-Deep creek ",568,"<800m",-3.93,5.19,9.05,20.28,272,0,341,45619,56415,2014,100
823,483,"American hornbeam","Leaves","GRSM-OVC",612,"<800m",-3.77,5.24,9.34,20.62,267,0,333,45965,29960,2014,100
82,483,"tuliptree","Leaves","GRSM-OVC",612,"<800m",-3.77,5.24,9.34,20.62,267,0,333,45965,29962,2014,100
823,483,"American hornbeam","Leaves","GRSM-OVC",612,"<800m",-3.77,5.24,9.34,20.62,267,10,365,47002,29963,2014,110
1172,483,"yellow buckeye","Leaves","GRSM-OVC",612,"<800m",-3.77,5.24,9.34,20.62,267,0,333,46310,48462,2014,104
1172,483,"yellow buckeye","Leaves","GRSM-OVC",612,"<800m",-3.77,5.24,9.34,20.62,267,0,333,46310,48464,2014,104
1172,483,"yellow buckeye","Leaves","GRSM-OVC",612,"<800m",-3.77,5.24,9.34,20.62,267,0,333,45965,48465,2014,100
79,483,"American beech","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,30491,2014,117
82,483,"tuliptree","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,30494,2014,117
82,483,"tuliptree","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,30495,2014,117
82,483,"tuliptree","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,30497,2014,117
82,483,"tuliptree","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,30498,2014,117
82,483,"tuliptree","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,30499,2014,117
98,483,"sweet birch","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,30501,2014,117
98,483,"sweet birch","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,30502,2014,117
98,483,"sweet birch","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,30503,2014,117
98,483,"sweet birch","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,30504,2014,117
3,483,"red maple","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,345,46310,30505,2014,104
823,483,"American hornbeam","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,30506,2014,117
3,483,"red maple","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,345,46310,50699,2014,104
98,483,"sweet birch","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,50700,2014,117
98,483,"sweet birch","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,50736,2014,117
98,483,"sweet birch","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,50737,2014,117
82,483,"tuliptree","Leaves","GRSM-Greenbrier",439,"<800m",-3.36,6.04,8.91,20.72,282,0,378,48038,50738,2014,117
3,483,"red maple","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,315,45274,33214,2014,96
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,315,45274,33215,2014,96
98,483,"sweet birch","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,390,48038,33217,2014,117
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,315,45274,33218,2014,96
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,315,45274,33219,2014,96
98,483,"sweet birch","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,4,412,48384,33220,2014,120
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,357,46310,33223,2014,103
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,315,45274,33224,2014,96
3,483,"red maple","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,315,45274,33225,2014,96
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,357,46310,33226,2014,103
3,483,"red maple","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,315,45274,33227,2014,96
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,357,46310,33229,2014,103
82,483,"tuliptree","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,357,46310,33230,2014,103
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,357,46310,33232,2014,103
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,357,46310,33233,2014,103
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,357,46310,33234,2014,103
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,315,45274,33235,2014,96
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,315,45274,33236,2014,96
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,357,46310,33237,2014,103
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,357,46310,33239,2014,103
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,357,46310,33240,2014,103
823,483,"American hornbeam","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,357,46310,33241,2014,103
3,483,"red maple","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,0,357,46310,33243,2014,103
1187,483,"sourwood","Leaves","GRSM-Tremont-Lagoons",398,"<800m",-3.28,6.35,8.97,20.66,262,4,412,48384,75836,2014,120
82,483,"tuliptree","Leaves","GRSM-Tremont-West Prong",594,"<800m",-3.38,6.24,8.82,20.43,268,0,369,46310,33245,2014,103
82,483,"tuliptree","Leaves","GRSM-Tremont-West Prong",594,"<800m",-3.38,6.24,8.82,20.43,268,0,369,46310,33247,2014,103
61,483,"sugar maple","Leaves","GRSM-Tremont-West Prong",594,"<800m",-3.38,6.24,8.82,20.43,268,0,369,46310,33248,2014,103
82,483,"tuliptree","Leaves","GRSM-Tremont-West Prong",594,"<800m",-3.38,6.24,8.82,20.43,268,0,369,46310,33250,2014,103
3,483,"red maple","Leaves","GRSM-Tremont-West Prong",594,"<800m",-3.38,6.24,8.82,20.43,268,0,369,46310,33251,2014,103
61,483,"sugar maple","Leaves","GRSM-Tremont-West Prong",594,"<800m",-3.38,6.24,8.82,20.43,268,0,326,45274,33252,2014,96
82,483,"tuliptree","Leaves","GRSM-Tremont-West Prong",594,"<800m",-3.38,6.24,8.82,20.43,268,0,369,46310,33253,2014,103
61,483,"sugar maple","Leaves","GRSM-Tremont-West Prong",594,"<800m",-3.38,6.24,8.82,20.43,268,0,369,46310,33255,2014,103
