"species_id","phenophase_id","common_name","phenophase_description","site_name","elevation_in_meters","elev_bands","tmin_winter","tmin_spring","tmax_winter","tmax_spring","prcp_spring","prcp","acc_prcp","daylength","individual_id","year","day_of_year"
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,32899,2010,301
823,181,"American hornbeam","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,32900,2010,301
823,182,"American hornbeam","All leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,32900,2010,301
823,182,"American hornbeam","All leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,32901,2010,301
823,181,"American hornbeam","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,33104,2010,301
823,181,"American hornbeam","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,33105,2010,301
823,182,"American hornbeam","All leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,33105,2010,301
823,181,"American hornbeam","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,33107,2010,301
823,181,"American hornbeam","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,33108,2010,301
3,181,"red maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,33111,2010,301
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,33111,2010,301
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,33111,2010,301
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,33111,2010,301
823,182,"American hornbeam","All leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,33122,2010,301
61,181,"sugar maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,33123,2010,301
1187,181,"sourwood","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,75418,2010,301
1187,182,"sourwood","All leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,75418,2010,301
1187,183,"sourwood","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1248,38362,107337,2010,301
82,182,"tuliptree","All leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33245,2010,301
82,182,"tuliptree","All leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33247,2010,301
61,181,"sugar maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33248,2010,301
82,183,"tuliptree","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33250,2010,301
3,181,"red maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33251,2010,301
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33251,2010,301
61,181,"sugar maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33252,2010,301
82,181,"tuliptree","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33253,2010,301
61,181,"sugar maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33255,2010,301
82,182,"tuliptree","All leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33256,2010,301
98,182,"sweet birch","All leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33257,2010,301
98,183,"sweet birch","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33257,2010,301
98,184,"sweet birch","All leaves fallen (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33257,2010,301
3,181,"red maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33260,2010,301
82,183,"tuliptree","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33262,2010,301
82,182,"tuliptree","All leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33263,2010,301
82,182,"tuliptree","All leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33264,2010,301
823,183,"American hornbeam","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,8,1235,38362,33266,2010,301
98,183,"sweet birch","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,38016,33166,2010,302
3,181,"red maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,38016,33169,2010,302
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,38016,33169,2010,302
82,183,"tuliptree","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,38016,33170,2010,302
82,184,"tuliptree","All leaves fallen (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,38016,33170,2010,302
823,181,"American hornbeam","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,38016,33172,2010,302
82,183,"tuliptree","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,38016,33176,2010,302
82,184,"tuliptree","All leaves fallen (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,38016,33179,2010,302
3,181,"red maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,38016,33180,2010,302
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,38016,33180,2010,302
98,183,"sweet birch","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,38016,33182,2010,302
98,184,"sweet birch","All leaves fallen (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,38016,33182,2010,302
3,181,"red maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,38016,33185,2010,302
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,38016,33185,2010,302
61,183,"sugar maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Cemetery",435,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33200,2010,305
61,184,"sugar maple","All leaves fallen (deciduous)","GRSM-Tremont-Cemetery",435,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33200,2010,305
61,183,"sugar maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Cemetery",435,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33212,2010,305
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33136,2010,306
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33136,2010,306
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33136,2010,306
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33138,2010,306
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33138,2010,306
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33138,2010,306
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33139,2010,306
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33139,2010,306
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33139,2010,306
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33140,2010,306
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33140,2010,306
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33141,2010,306
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33141,2010,306
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33142,2010,306
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33142,2010,306
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33142,2010,306
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33145,2010,306
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33145,2010,306
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33146,2010,306
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33146,2010,306
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33146,2010,306
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33148,2010,306
3,181,"red maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33151,2010,306
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33153,2010,306
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33156,2010,306
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33156,2010,306
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33157,2010,306
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33157,2010,306
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33158,2010,306
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33158,2010,306
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,33158,2010,306
1187,183,"sourwood","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,75569,2010,306
1187,184,"sourwood","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,75569,2010,306
1187,183,"sourwood","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,75571,2010,306
1187,184,"sourwood","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,75571,2010,306
1187,182,"sourwood","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,75572,2010,306
1187,183,"sourwood","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,75572,2010,306
1187,184,"sourwood","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,75572,2010,306
1187,183,"sourwood","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,75573,2010,306
1187,184,"sourwood","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1248,37670,75573,2010,306
823,183,"American hornbeam","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,37670,33172,2010,307
82,184,"tuliptree","All leaves fallen (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,37670,33176,2010,307
79,181,"American beech","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Dorsey Branch",423,"<800m",-3.79,7.22,5.82,20.19,358,0,1246,37670,33184,2010,307
82,183,"tuliptree","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,0,1235,37670,33247,2010,307
82,184,"tuliptree","All leaves fallen (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,0,1235,37670,33247,2010,307
61,183,"sugar maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,0,1235,37670,33252,2010,307
82,182,"tuliptree","All leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,0,1235,37670,33253,2010,307
61,182,"sugar maple","All leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,0,1235,37670,33255,2010,307
82,183,"tuliptree","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,0,1235,37670,33256,2010,307
82,182,"tuliptree","All leaves colored (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,0,1235,37670,33262,2010,307
82,183,"tuliptree","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,0,1235,37670,33263,2010,307
82,183,"tuliptree","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-West Prong",594,"<800m",-3.74,7.22,5.88,20.25,358,0,1235,37670,33264,2010,307
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,32898,2010,309
823,183,"American hornbeam","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,32900,2010,309
823,182,"American hornbeam","All leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,32930,2010,309
823,184,"American hornbeam","All leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,32930,2010,309
823,183,"American hornbeam","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33104,2010,309
823,183,"American hornbeam","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33105,2010,309
823,183,"American hornbeam","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33108,2010,309
823,182,"American hornbeam","All leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33110,2010,309
823,184,"American hornbeam","All leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33110,2010,309
100,181,"white oak","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33112,2010,309
100,182,"white oak","All leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33112,2010,309
823,183,"American hornbeam","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33122,2010,309
61,183,"sugar maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33123,2010,309
1187,182,"sourwood","All leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,107337,2010,309
1187,184,"sourwood","All leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,107337,2010,309
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Falls Trail",444,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33191,2010,309
61,181,"sugar maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Falls Trail",444,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33192,2010,309
61,183,"sugar maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Falls Trail",444,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33192,2010,309
61,181,"sugar maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Falls Trail",444,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33193,2010,309
61,182,"sugar maple","All leaves colored (deciduous)","GRSM-Tremont-Falls Trail",444,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33193,2010,309
61,183,"sugar maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Falls Trail",444,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33193,2010,309
61,184,"sugar maple","All leaves fallen (deciduous)","GRSM-Tremont-Falls Trail",444,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33193,2010,309
61,181,"sugar maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Falls Trail",444,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33195,2010,309
61,183,"sugar maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Falls Trail",444,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33195,2010,309
61,181,"sugar maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Falls Trail",444,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33197,2010,309
61,183,"sugar maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Falls Trail",444,"<800m",-3.6,7.28,6.08,20.48,366,8,1272,37325,33197,2010,309
823,183,"American hornbeam","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,29315,2010,311
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,32899,2010,311
823,184,"American hornbeam","All leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33105,2010,311
823,182,"American hornbeam","All leaves colored (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33107,2010,311
823,184,"American hornbeam","All leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33122,2010,311
1187,183,"sourwood","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,75418,2010,311
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Falls Trail",444,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33191,2010,312
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Falls Trail",444,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33191,2010,312
61,182,"sugar maple","All leaves colored (deciduous)","GRSM-Tremont-Falls Trail",444,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33195,2010,312
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33148,2010,312
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33148,2010,312
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33151,2010,312
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33151,2010,312
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33151,2010,312
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33153,2010,312
100,182,"white oak","All leaves colored (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33160,2010,312
1187,183,"sourwood","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,75570,2010,312
1187,184,"sourwood","All leaves fallen (deciduous)","GRSM-Tremont-Lumber Ridge",512,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,75570,2010,312
823,184,"American hornbeam","All leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,32901,2010,313
823,183,"American hornbeam","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Nature Trail ",405,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33107,2010,313
3,181,"red maple","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Lagoons",398,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33214,2010,313
3,182,"red maple","All leaves colored (deciduous)","GRSM-Tremont-Lagoons",398,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33214,2010,313
3,183,"red maple","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lagoons",398,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33214,2010,313
3,184,"red maple","All leaves fallen (deciduous)","GRSM-Tremont-Lagoons",398,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33214,2010,313
823,181,"American hornbeam","&gt;=50% of leaves colored (deciduous)","GRSM-Tremont-Lagoons",398,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33215,2010,313
823,182,"American hornbeam","All leaves colored (deciduous)","GRSM-Tremont-Lagoons",398,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33215,2010,313
98,182,"sweet birch","All leaves colored (deciduous)","GRSM-Tremont-Lagoons",398,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33217,2010,313
98,183,"sweet birch","&gt;=50% of leaves fallen (deciduous)","GRSM-Tremont-Lagoons",398,"<800m",-3.6,7.28,6.08,20.48,366,0,1278,36979,33217,2010,313
